EmployeeID,Name,Gender,Age,Department,JobRole,EducationLevel,JoiningDate,Country,MonthlySalary,OvertimeHoursPerMonth,LeavesTaken,ProjectsHandled,TrainingHours,LastPromotionYear,YearsAtCompany,WorkLifeBalanceScore,PerformanceRating,AttritionRisk
1242,Norman Lane 1142,Female,37,IT,Data Analyst,2,2010-02-20,UK,118265,26,2,14,72,2025,14,2.06,3,No
1243,Sara Snyder 1143,Female,30,Finance,Financial Analyst,4,2018-08-05,France,85126,40,22,10,10,2020,6,2.66,2,Yes
1244,Peter Mckee 1144,Male,54,Finance,Accountant,3,2012-05-07,France,55545,14,10,9,65,2022,12,2.61,3,No
1245,Brenda Bauer 1145,Female,26,IT,Tester,4,2010-12-20,UK,90114,30,9,13,26,2016,14,3.81,4,No
1246,Sara Khan 1146,Female,28,HR,HR Manager,4,2023-12-09,USA,128740,20,17,6,57,2025,1,3.45,3,No
1247,Kavya Menon 1147,Male,31,Sales,Business Development,4,2016-04-08,India,48890,40,3,2,71,2023,8,2.24,2,Yes
1248,Meera Das 1148,Female,32,Marketing,Marketing Executive,4,2010-03-22,France,156284,25,27,9,20,2021,14,1.61,3,No
1249,Kabir Mehta 1149,Female,29,Sales,Account Manager,3,2019-01-23,India,87482,37,12,4,20,2023,5,3.56,3,No
1250,Shannon Clark 1150,Female,22,HR,Employee Relations,2,2021-11-23,India,167812,35,29,11,71,2023,3,2.14,3,No
1251,Clinton Scott 1151,Female,28,Sales,Sales Executive,5,2019-02-21,USA,177290,16,28,13,0,2025,5,1.94,3,No
1252,Riya Mishra 1152,Male,31,Marketing,Content Lead,3,2009-04-10,Canada,106591,2,5,8,57,2020,15,5.3,5,No
1253,Christopher Benson 1153,Female,56,Sales,Account Manager,1,2011-09-12,USA,123241,13,26,10,12,2023,13,5.51,3,No
1254,Nicole Roberts 1154,Male,30,HR,HR Manager,3,2023-02-03,UK,69722,12,20,7,72,2025,1,2.75,3,No
1255,Megan Williams 1155,Female,41,HR,Employee Relations,3,2023-01-26,UK,84431,40,12,12,5,2025,1,1.38,3,No
1256,Peter Mckee 1156,Other,40,Finance,Financial Analyst,4,2012-05-19,UK,77000,26,24,11,57,2021,12,4.41,2,No
1257,Ishaan Malhotra 1157,Female,28,Sales,Sales Executive,3,2010-12-16,France,106975,0,25,3,16,2018,14,3.54,4,No
1258,Aarav Sharma 1158,Male,56,IT,Software Engineer,2,2020-04-20,Germany,65921,16,19,15,72,2024,4,3.97,3,No
1259,Cody Bright 1159,Female,49,HR,HR Executive,5,2015-06-10,France,134265,33,4,8,11,2018,9,2.57,5,No
1260,Megan Williams 1160,Male,32,Finance,Auditor,4,2010-07-23,USA,123747,13,19,4,51,2020,14,2.16,5,No
1261,Meera Das 1161,Male,34,Sales,Sales Executive,3,2015-11-08,Canada,52601,16,13,2,75,2021,9,2.96,3,No
1262,Riya Mishra 1162,Female,41,Sales,Sales Executive,2,2023-03-05,Canada,128332,2,12,11,69,2025,1,3.37,5,No
1263,Aditya Kumar 1163,Male,42,Support,Helpdesk,3,2021-12-10,Canada,158254,33,13,5,72,2023,3,2.47,5,No
1264,Aditya Kumar 1164,Male,41,HR,Employee Relations,3,2011-06-14,India,154004,39,7,1,51,2021,13,4.5,3,No
1265,Aarav Sharma 1165,Female,50,Sales,Business Development,1,2012-12-22,Canada,182364,24,15,13,36,2025,12,1.46,3,No
1266,Rohan Pillai 1166,Female,59,IT,Engineer,2,2020-12-24,India,63000,1,12,8,2,2022,4,3.61,4,No
1267,Pari Joshi 1167,Female,40,Support,Support Engineer,3,2022-05-21,Germany,165439,33,23,14,7,2024,2,3.33,3,No
1268,Steven Barnett 1168,Female,44,IT,Data Analyst,3,2017-01-01,Canada,154277,25,14,8,9,2019,7,4.42,3,No
1269,Taylor Morris 1169,Female,43,Finance,Auditor,3,2021-06-10,India,65383,30,18,3,46,2023,3,2.24,1,No
1270,Judith Ware 1170,Male,27,HR,HR Manager,2,2023-10-05,France,177857,8,0,1,40,2025,1,3.91,3,No
1271,Riya Mishra 1171,Female,29,HR,HR Executive,3,2023-11-10,Canada,75910,29,21,4,63,2025,1,3.68,5,No
1272,Judith Ware 1172,Female,21,HR,HR Manager,4,2021-06-15,UK,59281,19,1,9,41,2024,3,3.44,3,No
1273,Aarav Sharma 1173,Male,46,Sales,Account Manager,2,2018-09-08,USA,148838,20,17,9,42,2023,6,2.31,4,No
1274,Navya Chopra 1174,Male,58,IT,Software Engineer,1,2020-07-23,France,39841,28,18,15,8,2023,4,2.43,3,Yes
1275,Navya Chopra 1175,Male,58,IT,Software Engineer,3,2023-06-06,Germany,132204,24,7,1,13,2025,1,2.9,3,No
1276,Rita Walker 1176,Male,42,HR,Employee Relations,5,2017-01-12,France,95155,37,2,11,3,2025,7,2.7,3,No
1277,David Williams 1177,Male,30,IT,Engineer,3,2022-07-05,UK,91313,24,22,15,1,2024,2,4.46,2,No
1278,Taylor Morris 1178,Female,26,Sales,Account Manager,2,2012-07-06,Canada,146688,8,25,7,84,2018,12,3.34,3,No
1279,Peter Mckee 1179,Male,37,HR,Employee Relations,2,2019-08-03,Canada,183515,38,13,6,0,2022,5,3.99,4,No
1280,Troy Ford 1180,Male,58,Sales,Account Manager,4,2016-08-07,Germany,167994,25,25,14,74,2025,8,1.75,3,No
1281,Erin Massey 1181,Male,44,HR,Recruitment Specialist,2,2017-01-19,USA,66976,36,8,7,64,2025,7,1.36,3,Yes
1282,Aditi Sen 1182,Female,30,IT,Data Analyst,3,2013-10-20,Canada,178063,15,28,7,45,2022,11,3.02,3,No
1283,Sara Khan 1183,Male,28,IT,Tester,3,2012-09-28,India,139405,36,7,8,58,2019,12,1.92,3,No
1284,Anna Dominguez 1184,Male,41,Sales,Sales Executive,2,2016-06-07,Germany,88744,11,16,8,74,2023,8,3.24,4,No
1285,Jeffery Lopez 1185,Female,26,Finance,Auditor,4,2011-05-19,Canada,37473,23,22,10,6,2020,13,2.36,3,No
1286,Vihaan Verma 1186,Male,41,Finance,Financial Analyst,3,2014-05-28,India,174180,25,22,14,65,2017,10,3.51,3,No
1287,Devansh Banerjee 1187,Female,59,Finance,Financial Analyst,3,2010-07-09,France,63715,19,23,11,14,2024,14,2.42,2,No
1288,Devansh Banerjee 1188,Male,44,IT,Data Analyst,2,2013-12-25,Germany,72317,8,15,2,71,2019,11,3.76,3,No
1289,Pari Joshi 1189,Male,53,Sales,Sales Executive,1,2018-12-24,Germany,100516,22,9,12,46,2023,6,2.32,3,No
1290,Kabir Mehta 1190,Female,38,IT,Developer,3,2017-05-16,Germany,89604,38,20,12,39,2021,7,1.34,3,No
1291,Devansh Banerjee 1191,Male,48,IT,Software Engineer,3,2015-07-20,Canada,39889,28,9,12,41,2019,9,4.05,3,No
1292,Sara Snyder 1192,Male,52,HR,Recruitment Specialist,2,2018-10-15,Germany,108748,30,24,4,50,2025,6,2.43,4,No
1293,Clinton Scott 1193,Female,32,Finance,Accountant,1,2015-05-12,France,66971,18,24,4,34,2017,9,4.57,3,No
1294,Sara Khan 1194,Female,47,Marketing,Marketing Executive,1,2009-04-03,USA,85551,19,23,13,40,2025,15,2.56,3,No
1295,Connie Bailey 1195,Male,30,Sales,Account Manager,5,2011-11-01,USA,169273,22,5,15,84,2021,13,2.38,5,No
1296,Connie Bailey 1196,Male,52,HR,Employee Relations,4,2012-05-12,UK,143957,26,21,11,56,2018,12,2.92,5,No
1297,Kavya Menon 1197,Female,46,Sales,Business Development,4,2022-02-06,France,124882,29,16,10,37,2025,2,2.64,3,No
1298,Nicole Roberts 1198,Male,45,IT,Tester,2,2011-05-27,France,72958,20,28,12,71,2019,13,3.33,3,No
1299,Ananya Singh 1199,Other,31,Finance,Financial Analyst,5,2022-02-24,Germany,40681,34,15,13,7,2024,2,3.6,3,No
1300,Megan Williams 1200,Male,43,HR,Employee Relations,2,2010-05-18,UK,136982,6,14,8,73,2019,14,3.75,2,No
1301,Norman Lane 1201,Female,54,Sales,Sales Executive,3,2022-01-02,India,81870,21,21,14,62,2025,2,3.11,4,No
1302,Saanvi Iyer 1202,Male,43,Support,Helpdesk,4,2018-01-10,India,163396,9,13,13,3,2025,6,1.7,3,No
1303,Saanvi Iyer 1203,Male,49,Sales,Sales Executive,2,2022-10-03,France,102203,22,3,13,47,2024,2,4.92,2,No
1304,Rita Walker 1204,Male,51,HR,HR Executive,3,2021-03-12,France,85061,14,3,3,51,2023,3,2.83,4,No
1305,Norman Lane 1205,Female,27,IT,Software Engineer,2,2011-10-01,France,93235,29,29,12,37,2019,13,2.78,4,No
1306,Avani Bhat 1206,Male,53,Marketing,Content Strategist,2,2016-07-26,Canada,72890,33,1,13,4,2022,8,3.11,4,No
1307,Anna Dominguez 1207,Female,41,Marketing,SEO Analyst,3,2016-07-13,France,125073,12,28,15,84,2024,8,2.94,3,No
1308,Jeffery Lopez 1208,Male,22,Marketing,SEO Analyst,3,2013-09-05,India,96401,3,10,13,69,2017,11,1.45,3,No
1309,Judith Ware 1209,Female,38,Marketing,Marketing Executive,4,2012-04-05,Canada,46217,17,29,12,80,2018,12,3.77,2,No
1310,Peter Mckee 1210,Male,53,IT,Data Analyst,3,2020-08-24,India,83351,22,3,3,23,2025,4,2.38,4,No
1311,Aditya Kumar 1211,Male,57,Finance,Auditor,3,2015-12-20,France,68741,32,20,13,76,2021,9,2.88,4,No
1312,Pari Joshi 1212,Male,54,Marketing,Content Lead,1,2016-12-08,India,36408,33,28,2,16,2025,8,4.96,4,No
1313,Connie Bailey 1213,Female,40,Sales,Account Manager,2,2023-04-20,USA,77903,33,27,1,77,2025,1,4.14,4,No
1314,Joel Fuller 1214,Male,55,Finance,Auditor,5,2016-11-15,Canada,142042,35,20,8,82,2023,8,4.81,1,No
1315,Troy Ford 1215,Other,38,Marketing,SEO Specialist,1,2023-08-14,Canada,167290,34,15,14,25,2025,1,2.52,3,No
1316,Sara Snyder 1216,Other,44,Sales,Sales Executive,3,2009-02-20,Germany,157189,16,20,9,2,2017,15,3.93,3,No
1317,Rohan Pillai 1217,Other,28,Sales,Sales Executive,2,2020-01-01,France,144268,27,3,9,1,2023,4,3.6,4,No
1318,Nicole Roberts 1218,Female,50,Finance,Accountant,3,2014-11-24,UK,65105,13,0,11,1,2016,10,3.15,2,No
1319,Ayaan Saxena 1219,Female,30,Support,Support Engineer,3,2018-04-06,UK,104634,33,29,8,21,2023,6,2.45,3,No
1320,Rohan Pillai 1220,Female,43,IT,Developer,2,2017-05-13,UK,152426,10,25,5,70,2021,7,4.28,2,No
1321,Jeffery Lopez 1221,Female,31,IT,Data Analyst,2,2014-10-06,UK,173691,12,23,1,3,2016,10,2.69,3,No
1322,Steven Barnett 1222,Female,22,IT,Data Analyst,3,2011-04-04,USA,178011,32,18,9,37,2020,13,3.34,4,No
1323,Cody Bright 1223,Male,46,Finance,Auditor,3,2020-07-16,UK,53226,1,1,6,83,2022,4,4.11,3,No
1324,Saanvi Iyer 1224,Male,56,IT,Tester,2,2016-01-09,India,60322,33,8,12,69,2024,8,2.22,4,No
1325,Reyansh Reddy 1225,Male,53,IT,Software Engineer,3,2016-10-19,Germany,152504,28,22,15,72,2023,8,2.11,3,No
1326,Kabir Mehta 1226,Male,33,Finance,Accountant,2,2010-04-15,UK,93215,36,24,7,51,2016,14,5.72,2,No
1327,Aarav Sharma 1227,Female,45,IT,Engineer,4,2010-09-21,Germany,182950,3,12,8,30,2018,14,2.34,3,No
1328,Kavya Menon 1228,Male,24,Sales,Account Manager,3,2010-12-20,Canada,172632,11,17,13,25,2020,14,4.82,5,No
1329,Erin Massey 1229,Female,39,HR,HR Manager,2,2015-12-22,India,129835,25,15,5,35,2022,9,3.15,3,No
1330,Sara Khan 1230,Male,38,IT,Software Engineer,3,2010-01-26,France,108079,27,15,6,25,2023,14,2.77,2,No
1331,Aditi Sen 1231,Female,57,Finance,Auditor,3,2018-01-16,UK,58946,2,24,12,27,2021,6,2.87,3,No
1332,Jasmine Gonzalez 1232,Male,50,Marketing,SEO Analyst,2,2020-05-21,Germany,145733,19,9,13,4,2024,4,3.14,3,No
1333,David Williams 1233,Other,39,Finance,Financial Analyst,3,2022-11-09,India,42253,9,8,7,73,2025,2,4.54,3,No
1334,Judith Ware 1234,Female,43,Support,Helpdesk,2,2009-01-19,Germany,114311,17,10,7,17,2025,15,3.96,3,No
1335,Jeffery Lopez 1235,Female,36,Marketing,Marketing Executive,2,2017-03-04,France,67813,26,24,2,14,2021,7,2.99,5,No
1336,Vihaan Verma 1236,Male,21,Sales,Account Manager,2,2014-12-07,Canada,83365,30,25,14,56,2016,10,1.33,4,Yes
1337,Joel Fuller 1237,Male,32,Finance,Auditor,3,2021-07-15,UK,102593,26,28,11,4,2025,3,3.22,1,No
1338,Kavya Menon 1238,Male,44,Support,Helpdesk,2,2013-10-05,Germany,184485,41,25,12,36,2017,11,3.33,3,No
1339,Avani Bhat 1239,Female,54,HR,HR Executive,3,2011-09-23,UK,73485,0,3,14,21,2025,13,4.46,4,No
1340,Riya Mishra 1240,Male,28,Sales,Sales Executive,3,2012-02-12,India,146504,5,9,1,51,2018,12,1.73,4,No
1341,David Williams 1241,Female,38,IT,Software Engineer,3,2021-03-27,USA,51101,10,2,8,14,2025,3,2.71,3,No
1342,Ananya Singh 1242,Female,25,Marketing,Content Lead,4,2021-07-05,Germany,43831,33,5,5,16,2025,3,2.67,3,No
1343,Jasmine Gonzalez 1243,Female,46,IT,Software Engineer,4,2020-07-25,Canada,86897,38,2,10,50,2022,4,3.14,4,No
1344,Anna Dominguez 1244,Other,50,Sales,Sales Executive,3,2022-09-03,India,40004,19,26,15,44,2024,2,3.29,4,No
1345,Judith Ware 1245,Female,33,Sales,Account Manager,3,2011-08-06,France,80924,20,8,2,62,2022,13,3.64,3,No
1346,Norman Lane 1246,Male,39,Sales,Account Manager,2,2011-04-15,Germany,72170,20,2,3,27,2019,13,1.31,2,Yes
1347,Reyansh Reddy 1247,Female,49,HR,HR Manager,4,2019-04-20,USA,78555,17,17,6,58,2025,5,3.37,3,No
1348,Vihaan Verma 1248,Female,23,Support,Helpdesk,1,2021-07-22,France,180734,20,7,10,20,2023,3,3.45,2,No
1349,Manish Badami 1249,Other,46,Marketing,SEO Analyst,2,2014-02-21,Canada,153115,18,21,6,41,2020,10,3.28,2,No
1350,Meera Das 1250,Female,32,IT,Tester,3,2019-05-22,UK,139216,3,7,8,80,2021,5,3.02,3,No
1351,Joel Fuller 1251,Male,22,IT,Developer,1,2012-07-12,UK,100930,12,14,5,68,2025,12,-0.22,3,No
1352,Peggy Mann 1252,Other,31,Sales,Account Manager,2,2011-11-24,Germany,71365,17,12,5,81,2018,13,3.77,3,No
1353,Peter Mckee 1253,Male,48,Finance,Auditor,3,2017-12-26,France,97188,28,6,7,16,2024,7,2.23,3,No
1354,Saanvi Iyer 1254,Female,38,Sales,Account Manager,3,2015-08-11,USA,133633,24,18,10,67,2025,9,3.81,1,No
1355,Troy Ford 1255,Male,33,HR,HR Manager,3,2022-05-18,USA,98471,12,7,13,6,2024,2,4.45,2,No
1356,Aarav Sharma 1256,Male,57,HR,HR Executive,4,2015-10-08,Canada,183228,26,9,14,39,2025,9,1.52,2,No
1357,Cody Bright 1257,Other,42,Marketing,Content Strategist,2,2014-06-03,India,92287,18,16,15,39,2023,10,3.78,3,No
1358,Sara Khan 1258,Male,32,HR,HR Executive,1,2018-04-12,France,167717,0,0,5,42,2021,6,1.96,3,No
1359,Brenda Bauer 1259,Female,22,IT,Tester,3,2012-01-03,France,94076,37,12,15,72,2018,12,3.16,3,No
1360,Kabir Mehta 1260,Male,57,Finance,Auditor,2,2018-04-18,UK,151475,18,28,9,82,2020,6,3.07,3,No
1361,Christopher Benson 1261,Male,27,Support,Helpdesk,3,2013-12-22,Canada,85151,0,25,6,50,2019,11,3.96,3,No
1362,Kavya Menon 1262,Female,46,Finance,Financial Analyst,2,2021-08-16,Canada,102384,39,12,7,72,2025,3,3.81,3,No
1363,Cody Bright 1263,Male,46,Marketing,SEO Analyst,3,2010-12-22,India,134865,16,23,12,22,2018,14,3.46,4,No
1364,Joel Fuller 1264,Male,44,IT,Tester,3,2014-10-19,Canada,68541,20,15,8,31,2024,10,1.56,3,No
1365,Aditi Sen 1265,Male,32,Finance,Financial Analyst,3,2011-09-14,France,107847,21,28,13,30,2018,13,0.69,4,No
1366,Troy Ford 1266,Male,36,Sales,Sales Executive,3,2015-04-14,UK,85955,14,8,5,16,2024,9,4.11,3,No
1367,Pari Joshi 1267,Female,43,HR,Employee Relations,3,2020-06-04,Canada,175362,38,9,14,57,2024,4,3.95,4,No
1368,Kavya Menon 1268,Female,29,Marketing,Content Strategist,2,2019-04-27,UK,122780,38,5,11,34,2021,5,2.2,3,No
1369,Connie Bailey 1269,Female,52,Marketing,SEO Analyst,1,2021-02-26,India,134919,31,4,4,29,2023,3,3.55,3,No
1370,Devansh Banerjee 1270,Female,35,Finance,Accountant,1,2019-02-02,Canada,147854,3,1,15,63,2021,5,2.99,3,No
1371,Sara Khan 1271,Female,57,Sales,Sales Executive,3,2016-02-08,France,96768,31,10,12,52,2022,8,4.29,4,No
1372,Cody Bright 1272,Other,33,Sales,Business Development,3,2016-10-20,UK,78262,3,8,15,50,2019,8,3.28,3,No
1373,Peggy Mann 1273,Male,25,Marketing,SEO Specialist,3,2010-04-10,Germany,171578,0,5,8,36,2025,14,4.1,4,No
1374,Ananya Singh 1274,Female,31,IT,Engineer,2,2016-10-27,India,55605,32,7,12,5,2021,8,2.59,3,Yes
1375,Sara Snyder 1275,Female,30,Sales,Business Development,3,2018-03-21,Canada,113590,6,8,10,33,2025,6,3.49,3,No
1376,Norman Lane 1276,Male,33,Finance,Auditor,4,2009-04-23,France,63231,8,8,9,55,2024,15,2.79,4,No
1377,Devansh Banerjee 1277,Female,35,Sales,Sales Executive,2,2009-10-07,UK,114397,0,7,1,24,2017,15,2.58,5,No
1378,Jeffery Lopez 1278,Male,27,Support,Support Engineer,2,2023-06-23,USA,112123,15,11,3,12,2025,1,0.87,3,No
1379,Peter Mckee 1279,Female,48,Sales,Sales Executive,2,2013-12-07,France,48515,17,25,12,62,2021,11,4.12,3,No
1380,Kabir Mehta 1280,Female,52,HR,HR Manager,3,2014-08-27,France,122211,5,7,4,65,2019,10,4.95,3,No
1381,Myra Nair 1281,Male,55,IT,Software Engineer,3,2012-01-16,USA,51600,1,2,13,4,2024,12,1.81,3,No
1382,Taylor Morris 1282,Male,35,IT,Tester,2,2018-03-28,USA,104310,8,12,7,74,2021,6,3.89,2,No
1383,Navya Chopra 1283,Female,56,IT,Developer,3,2012-03-21,Germany,170501,3,18,6,10,2017,12,3.85,2,No
1384,Peter Mckee 1284,Other,41,IT,Tester,2,2013-10-13,Germany,170678,22,1,10,77,2024,11,2.69,3,No
1385,Nicole Roberts 1285,Female,26,Finance,Financial Analyst,3,2014-07-15,Germany,170550,7,16,10,43,2022,10,2.46,4,No
1386,Jasmine Gonzalez 1286,Female,21,HR,HR Manager,3,2017-10-06,France,149380,38,15,11,84,2024,7,4.38,1,No
1387,Vivaan Gupta 1287,Male,24,Marketing,SEO Analyst,3,2010-04-22,France,146780,24,3,1,68,2018,14,4.28,3,No
1388,Navya Chopra 1288,Male,31,Sales,Account Manager,1,2015-07-20,France,101177,15,17,4,1,2025,9,3.65,3,No
1389,Clinton Scott 1289,Female,46,Sales,Sales Executive,4,2012-11-24,Germany,90746,34,13,6,39,2017,12,2.68,4,Yes
1390,Brenda Bauer 1290,Male,57,Sales,Sales Executive,3,2016-05-19,UK,158075,16,29,3,36,2022,8,4.29,2,No
1391,Arjun Rao 1291,Female,43,Finance,Financial Analyst,2,2013-02-17,France,120195,17,1,15,48,2021,11,2.36,3,No
1392,Erin Massey 1292,Other,49,IT,Tester,2,2012-04-18,France,71818,26,12,2,74,2023,12,4.62,5,No
1393,Anna Dominguez 1293,Male,41,HR,HR Executive,3,2016-12-03,France,56309,14,26,2,35,2022,8,4.83,3,No
1394,Meera Das 1294,Female,47,Marketing,SEO Specialist,4,2009-01-14,Germany,184760,16,26,10,74,2022,15,4.38,3,No
1395,Navya Chopra 1295,Female,59,Finance,Auditor,4,2017-06-04,Canada,63176,4,20,12,72,2025,7,3.54,4,No
1396,Jeffery Lopez 1296,Male,33,IT,Software Engineer,3,2022-05-08,Germany,103879,15,19,12,69,2024,2,0.65,2,No
1397,Devansh Banerjee 1297,Male,43,IT,Cybersecurity Specialist,4,2023-11-20,Canada,102592,14,16,4,33,2025,1,3.02,5,No
1398,Kavya Menon 1298,Male,36,HR,HR Manager,1,2009-06-03,Germany,119728,41,30,13,57,2023,15,4.96,4,No
1399,Aditya Kumar 1299,Male,50,IT,Data Analyst,1,2022-08-13,UK,175488,33,14,1,36,2025,2,4.14,2,No
1400,Kabir Mehta 1300,Female,24,Marketing,Content Strategist,4,2009-03-15,UK,43584,18,24,15,59,2018,15,3.64,3,No
1401,Saanvi Iyer 1301,Male,36,Sales,Business Development,4,2018-07-07,France,159555,7,29,10,11,2022,6,2.52,3,No
1402,Vihaan Verma 1302,Male,51,HR,Recruitment Specialist,3,2011-03-19,Germany,128302,9,19,2,31,2024,13,4.22,4,No
1403,Anna Dominguez 1303,Male,45,IT,Software Engineer,4,2022-10-10,Canada,157408,4,4,13,80,2024,2,1.63,2,No
1404,Steven Barnett 1304,Male,32,Finance,Auditor,5,2014-12-27,Canada,53830,25,6,10,3,2017,10,3.03,3,No
1405,Ashley Marsh 1305,Female,46,Sales,Sales Executive,4,2020-08-11,UK,112066,21,17,15,32,2025,4,4.94,3,No
1406,Sara Snyder 1306,Female,57,Support,Support Engineer,4,2009-03-02,France,38591,22,23,2,42,2021,15,2.4,4,No
1407,Shannon Clark 1307,Male,53,Marketing,Content Lead,4,2014-05-11,Canada,128878,12,10,4,8,2025,10,3.81,3,No
1408,Norman Lane 1308,Male,48,Marketing,Content Strategist,2,2021-07-08,Germany,160407,8,17,4,50,2025,3,1.44,3,No
1409,Rita Walker 1309,Male,29,Finance,Accountant,4,2018-01-12,France,151869,19,26,1,19,2020,6,2.55,3,No
1410,Manish Badami 1310,Female,32,IT,Data Analyst,2,2012-02-07,India,56395,27,25,7,38,2018,12,3.38,4,No
1411,Joel Fuller 1311,Female,25,IT,Cybersecurity Specialist,4,2012-09-19,Germany,51738,36,4,7,22,2020,12,3.55,3,No
1412,Joel Fuller 1312,Female,48,IT,Tester,3,2011-08-26,Germany,168703,23,12,10,40,2019,13,5.27,4,No
1413,Ayaan Saxena 1313,Female,55,Finance,Auditor,3,2010-03-20,UK,183977,32,27,11,43,2022,14,2.7,2,No
1414,Riya Mishra 1314,Other,25,Sales,Sales Executive,3,2016-02-25,Germany,54056,19,17,10,34,2024,8,3.79,3,No
1415,Erin Massey 1315,Female,54,Sales,Account Manager,1,2013-05-21,USA,156656,29,1,10,22,2025,11,3.77,4,No
1416,Arjun Rao 1316,Male,54,Sales,Sales Executive,2,2018-04-13,France,150316,8,19,1,57,2022,6,2.61,3,No
1417,Erin Massey 1317,Male,33,IT,Developer,5,2022-05-12,USA,89418,16,3,11,47,2024,2,4.16,4,No
1418,Peter Mckee 1318,Male,59,IT,Developer,5,2019-01-10,Germany,72190,35,12,8,57,2025,5,3.87,3,No
1419,Meera Das 1319,Male,34,Finance,Accountant,2,2013-10-12,Germany,61014,13,23,10,56,2016,11,2.93,4,No
1420,Cody Bright 1320,Male,31,IT,Tester,5,2011-06-27,UK,160563,18,28,14,38,2021,13,3.39,2,No
1421,Riya Mishra 1321,Male,58,Finance,Financial Analyst,4,2018-04-28,UK,36780,6,15,14,27,2022,6,2.24,2,No
1422,Myra Nair 1322,Female,24,Finance,Financial Analyst,3,2015-04-12,India,77192,2,5,7,63,2024,9,2.31,4,No
1423,Shannon Clark 1323,Other,53,HR,Employee Relations,1,2018-05-17,UK,139875,32,25,7,61,2025,6,3.18,4,No
1424,Ashley Marsh 1324,Male,27,Finance,Auditor,4,2014-04-10,India,134129,31,7,11,82,2023,10,3.95,3,No
1425,Aarav Sharma 1325,Female,28,IT,Data Analyst,3,2019-03-05,UK,78923,10,15,6,61,2022,5,2.87,5,No
1426,Diya Patel 1326,Male,57,HR,HR Executive,4,2023-10-05,India,124196,41,12,12,84,2025,1,2.58,3,No
1427,Kavya Menon 1327,Male,30,Marketing,Content Lead,4,2014-08-17,Canada,37395,1,22,4,84,2019,10,2.97,5,No
1428,Avani Bhat 1328,Male,35,Support,Helpdesk,4,2019-03-21,UK,137449,25,28,11,25,2025,5,4.03,3,No
1429,Ashley Marsh 1329,Female,58,IT,Engineer,3,2019-11-19,Germany,156747,3,25,8,50,2025,5,1.85,3,No
1430,Manish Badami 1330,Male,35,HR,HR Manager,2,2018-06-10,India,181851,16,3,2,49,2024,6,4.06,3,No
1431,Sara Khan 1331,Female,25,Sales,Business Development,2,2017-03-22,Germany,106028,16,1,7,35,2025,7,3.71,5,No
1432,Peter Mckee 1332,Female,49,Sales,Business Development,2,2011-08-20,India,173183,27,30,3,25,2017,13,1.84,3,No
1433,Judith Ware 1333,Male,39,Finance,Accountant,1,2011-08-07,France,176056,29,8,14,32,2024,13,2.96,5,No
1434,Kabir Mehta 1334,Male,30,HR,HR Executive,3,2020-11-11,India,128176,39,17,3,67,2022,4,3.84,4,No
1435,Pari Joshi 1335,Male,32,Marketing,SEO Specialist,3,2017-04-03,USA,61924,22,16,14,72,2023,7,1.29,3,No
1436,Peggy Mann 1336,Male,24,Finance,Financial Analyst,4,2019-05-21,India,67577,23,7,7,7,2021,5,2.16,3,No
1437,Kavya Menon 1337,Male,51,Sales,Business Development,2,2018-07-11,India,173783,28,25,12,65,2024,6,1.68,3,No
1438,Riya Mishra 1338,Male,38,IT,Software Engineer,3,2020-01-25,Canada,120548,3,14,3,22,2024,4,2.62,3,No
1439,Peter Mckee 1339,Female,36,Marketing,Content Strategist,1,2012-02-25,Canada,160093,37,8,15,69,2021,12,4.24,2,No
1440,Aditi Sen 1340,Female,56,HR,Recruitment Specialist,1,2016-09-13,France,170168,28,16,15,54,2022,8,4.0,4,No
1441,Rita Walker 1341,Male,45,IT,Tester,1,2015-03-15,France,101555,18,22,5,42,2025,9,2.69,3,No
1442,Peggy Mann 1342,Female,43,IT,Data Analyst,3,2022-07-03,UK,124848,26,1,8,20,2025,2,4.23,4,No
1443,Reyansh Reddy 1343,Female,32,IT,Tester,1,2012-08-08,France,43254,28,5,14,21,2023,12,3.86,3,No
1444,Myra Nair 1344,Male,54,IT,Tester,3,2013-03-21,Canada,160410,35,28,13,8,2025,11,4.48,3,No
1445,Anna Dominguez 1345,Male,56,Finance,Financial Analyst,2,2020-07-01,USA,172037,34,26,4,33,2022,4,3.11,3,No
1446,Vihaan Verma 1346,Male,57,IT,Software Engineer,4,2013-03-16,India,138025,5,4,7,58,2023,11,3.74,4,No
1447,Kabir Mehta 1347,Male,23,IT,Tester,4,2016-01-18,USA,165509,22,16,7,25,2023,8,6.57,3,No
1448,Jeffery Lopez 1348,Female,29,Marketing,SEO Specialist,5,2016-07-23,Canada,67963,38,1,2,0,2024,8,2.89,5,No
1449,Myra Nair 1349,Female,38,IT,Engineer,4,2009-03-22,UK,38273,7,17,14,4,2024,15,3.14,3,No
1450,Joel Fuller 1350,Female,55,Finance,Financial Analyst,4,2015-06-18,USA,50330,1,9,8,40,2020,9,3.04,5,No
1451,Arjun Rao 1351,Female,54,Finance,Accountant,4,2021-09-13,India,111422,12,9,10,62,2025,3,3.11,4,No
1452,Peter Mckee 1352,Male,34,Support,Helpdesk,3,2023-08-02,India,157089,39,5,12,21,2025,1,3.76,4,No
1453,Ananya Singh 1353,Female,24,HR,Employee Relations,2,2015-12-04,USA,38212,20,26,10,67,2022,9,3.26,3,No
